LAT,LON,YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2MWET
39.25,-89.25,2021,1,21,3.3,3.28,0.73,232.28,56.92,57.32,6.59,0.06,0.32,3.38,0.44
39.25,-88.75,2021,1,21,3.35,3.32,0.74,231.32,57.98,58.09,6.69,0.06,0.32,3.47,0.44
39.25,-88.25,2021,1,21,3.35,3.32,0.74,231.32,57.98,58.09,6.69,0.06,0.32,3.58,0.39
39.25,-87.75,2021,1,21,3.35,3.32,0.74,232.08,57.98,58.22,6.69,0.06,0.32,3.61,0.39
39.75,-90.25,2021,1,21,3.28,3.27,0.73,234.95,57.02,57.56,6.66,0.06,0.33,3.57,-0.32
39.75,-89.75,2021,1,21,3.3,3.28,0.73,232.28,56.92,57.32,6.59,0.06,0.32,3.61,-0.33
39.75,-89.25,2021,1,21,3.3,3.28,0.73,232.28,56.92,57.32,6.59,0.06,0.32,3.69,-0.34
39.75,-88.75,2021,1,21,3.35,3.32,0.74,231.32,57.98,58.09,6.69,0.06,0.32,3.86,-0.31
39.75,-88.25,2021,1,21,3.35,3.32,0.74,231.32,57.98,58.09,6.69,0.06,0.32,4.01,-0.34
39.75,-87.75,2021,1,21,3.35,3.32,0.74,232.08,57.98,58.22,6.69,0.06,0.32,4.06,-0.36
40.25,-90.25,2021,1,21,3.17,3.17,0.73,230.76,54.69,55.45,6.23,0.05,0.27,3.88,-0.83
40.25,-89.75,2021,1,21,3.12,3.18,0.72,231.36,53.59,55.31,6.15,0.05,0.27,3.93,-0.92
40.25,-89.25,2021,1,21,3.12,3.18,0.72,231.36,53.59,55.31,6.15,0.05,0.27,4.09,-1.0
40.25,-88.75,2021,1,21,3.21,3.19,0.73,226.85,54.94,55.45,6.25,0.05,0.27,4.46,-0.92
40.25,-88.25,2021,1,21,3.21,3.19,0.73,226.85,54.94,55.45,6.25,0.05,0.27,4.59,-0.9
40.25,-87.75,2021,1,21,3.26,3.2,0.75,228.16,55.95,55.74,6.37,0.05,0.28,4.63,-0.93
40.75,-90.25,2021,1,21,3.17,3.17,0.73,230.76,54.69,55.45,6.23,0.05,0.27,4.23,-1.45
40.75,-89.75,2021,1,21,3.12,3.18,0.72,231.36,53.59,55.31,6.15,0.05,0.27,4.32,-1.5
40.75,-89.25,2021,1,21,3.12,3.18,0.72,231.36,53.59,55.31,6.15,0.05,0.27,4.52,-1.5
40.75,-88.75,2021,1,21,3.21,3.19,0.73,226.85,54.94,55.45,6.25,0.05,0.27,4.91,-1.39
40.75,-88.25,2021,1,21,3.21,3.19,0.73,226.85,54.94,55.45,6.25,0.05,0.27,5.05,-1.3
40.75,-87.75,2021,1,21,3.26,3.2,0.75,228.16,55.95,55.74,6.37,0.05,0.28,5.11,-1.31
41.25,-90.25,2021,1,21,3.14,3.09,0.75,227.22,54.34,54.17,6.3,0.05,0.27,4.44,-2.52
41.25,-89.75,2021,1,21,3.15,3.1,0.75,230.88,54.44,54.3,6.34,0.05,0.27,4.62,-2.37
41.25,-89.25,2021,1,21,3.15,3.1,0.75,230.88,54.44,54.3,6.34,0.05,0.27,4.84,-2.18
41.25,-88.75,2021,1,21,3.12,3.09,0.74,231.75,53.7,53.93,6.21,0.05,0.27,5.14,-2.0
41.25,-88.25,2021,1,21,3.12,3.09,0.74,231.75,53.7,53.93,6.21,0.05,0.27,5.32,-1.79
41.25,-87.75,2021,1,21,2.88,3.05,0.69,242.8,49.53,53.08,5.74,0.05,0.26,5.53,-1.64
41.75,-90.25,2021,1,21,3.14,3.09,0.75,227.22,54.34,54.17,6.3,0.05,0.27,4.62,-3.58
41.75,-89.75,2021,1,21,3.15,3.1,0.75,230.88,54.44,54.3,6.34,0.05,0.27,4.81,-3.45
41.75,-89.25,2021,1,21,3.15,3.1,0.75,230.88,54.44,54.3,6.34,0.05,0.27,5.07,-3.2
41.75,-88.75,2021,1,21,3.12,3.09,0.74,231.75,53.7,53.93,6.21,0.05,0.27,5.39,-2.83
41.75,-88.25,2021,1,21,3.12,3.09,0.74,231.75,53.7,53.93,6.21,0.05,0.27,5.62,-2.53
41.75,-87.75,2021,1,21,2.88,3.05,0.69,242.8,49.53,53.08,5.74,0.05,0.26,6.4,-1.66
42.25,-90.25,2021,1,21,2.94,2.97,0.73,219.62,50.84,52.2,6.02,0.05,0.26,5.02,-4.31
42.25,-89.75,2021,1,21,2.96,2.97,0.73,221.02,51.22,52.12,5.98,0.05,0.26,5.12,-4.32
42.25,-89.25,2021,1,21,2.96,2.97,0.73,221.02,51.22,52.12,5.98,0.05,0.26,5.32,-4.13
42.25,-88.75,2021,1,21,2.96,2.95,0.73,221.0,51.14,51.71,5.97,0.05,0.26,5.6,-3.72
42.25,-88.25,2021,1,21,2.96,2.95,0.73,221.0,51.14,51.71,5.97,0.05,0.26,5.97,-3.27
42.25,-87.75,2021,1,21,2.84,2.86,0.71,235.55,48.69,49.66,5.52,0.05,0.23,7.44,-1.52
37.75,-90.25,2021,1,22,3.37,3.57,0.69,233.9,59.45,63.45,6.89,0.08,-999.0,1.52,-2.91
37.75,-89.75,2021,1,22,3.64,3.6,0.74,234.58,64.05,64.01,7.44,0.09,0.45,2.4,-2.99
37.75,-89.25,2021,1,22,3.64,3.6,0.74,234.58,64.05,64.01,7.44,0.09,0.45,2.73,-3.05
37.75,-88.75,2021,1,22,3.63,3.58,0.74,234.89,63.51,63.48,7.39,0.09,0.44,2.82,-3.05
37.75,-88.25,2021,1,22,3.63,3.58,0.74,234.89,63.51,63.48,7.39,0.09,0.44,3.08,-2.92
37.75,-87.75,2021,1,22,3.59,3.58,0.73,234.74,62.74,63.2,7.28,0.08,0.41,2.96,-2.85
38.25,-90.25,2021,1,22,3.5,3.49,0.74,223.29,61.58,62.06,7.18,0.08,0.4,1.88,-4.13
38.25,-89.75,2021,1,22,3.46,3.5,0.73,222.7,60.63,62.01,7.1,0.08,0.39,2.74,-4.13
38.25,-89.25,2021,1,22,3.46,3.5,0.73,222.7,60.63,62.01,7.1,0.08,0.39,3.23,-4.13
38.25,-88.75,2021,1,22,3.48,3.51,0.73,221.33,60.77,61.94,7.1,0.07,0.38,3.36,-4.1
38.25,-88.25,2021,1,22,3.48,3.51,0.73,221.33,60.77,61.94,7.1,0.07,0.38,3.27,-3.94
38.25,-87.75,2021,1,22,3.46,3.52,0.73,220.98,60.3,61.97,7.09,0.07,0.38,3.18,-3.87
38.75,-90.25,2021,1,22,3.5,3.49,0.74,223.29,61.58,62.06,7.18,0.08,0.4,2.69,-5.21
38.75,-89.75,2021,1,22,3.46,3.5,0.73,222.7,60.63,62.01,7.1,0.08,0.39,3.26,-5.19
38.75,-89.25,2021,1,22,3.46,3.5,0.73,222.7,60.63,62.01,7.1,0.08,0.39,3.57,-5.14
38.75,-88.75,2021,1,22,3.48,3.51,0.73,221.33,60.77,61.94,7.1,0.07,0.38,3.63,-5.08
38.75,-88.25,2021,1,22,3.48,3.51,0.73,221.33,60.77,61.94,7.1,0.07,0.38,3.45,-4.88
38.75,-87.75,2021,1,22,3.46,3.52,0.73,220.98,60.3,61.97,7.09,0.07,0.38,3.34,-4.77
39.25,-90.25,2021,1,22,3.39,3.39,0.74,215.18,59.1,59.69,6.91,0.07,0.36,3.51,-6.38
39.25,-89.75,2021,1,22,3.32,3.4,0.73,213.25,57.62,59.48,6.75,0.06,0.34,3.79,-6.39
39.25,-89.25,2021,1,22,3.32,3.4,0.73,213.25,57.62,59.48,6.75,0.06,0.34,3.93,-6.33
39.25,-88.75,2021,1,22,3.35,3.4,0.73,210.84,57.79,59.34,6.72,0.06,0.34,3.95,-6.19
39.25,-88.25,2021,1,22,3.35,3.4,0.73,210.84,57.79,59.34,6.72,0.06,0.34,3.86,-5.92
39.25,-87.75,2021,1,22,3.35,3.41,0.73,210.19,57.62,59.26,6.66,0.06,0.34,3.8,-5.74
39.75,-90.25,2021,1,22,3.39,3.39,0.74,215.18,59.1,59.69,6.91,0.07,0.36,3.84,-7.74
39.75,-89.75,2021,1,22,3.32,3.4,0.73,213.25,57.62,59.48,6.75,0.06,0.34,3.97,-7.8
39.75,-89.25,2021,1,22,3.32,3.4,0.73,213.25,57.62,59.48,6.75,0.06,0.34,4.08,-7.78
39.75,-88.75,2021,1,22,3.35,3.4,0.73,210.84,57.79,59.34,6.72,0.06,0.34,4.14,-7.63
39.75,-88.25,2021,1,22,3.35,3.4,0.73,210.84,57.79,59.34,6.72,0.06,0.34,4.18,-7.36
39.75,-87.75,2021,1,22,3.35,3.41,0.73,210.19,57.62,59.26,6.66,0.06,0.34,4.17,-7.12
40.25,-90.25,2021,1,22,3.2,3.29,0.73,204.67,54.98,57.06,6.32,0.05,0.3,3.91,-9.15
40.25,-89.75,2021,1,22,3.31,3.3,0.76,199.87,56.67,57.19,6.5,0.05,0.3,4.02,-9.21
40.25,-89.25,2021,1,22,3.31,3.3,0.76,199.87,56.67,57.19,6.5,0.05,0.3,4.15,-9.23
40.25,-88.75,2021,1,22,3.32,3.29,0.76,196.7,56.39,56.66,6.38,0.05,0.3,4.3,-9.12
40.25,-88.25,2021,1,22,3.32,3.29,0.76,196.7,56.39,56.66,6.38,0.05,0.3,4.36,-8.84
40.25,-87.75,2021,1,22,3.33,3.3,0.76,199.4,56.52,56.73,6.39,0.05,0.3,4.36,-8.53
40.75,-90.25,2021,1,22,3.2,3.29,0.73,204.67,54.98,57.06,6.32,0.05,0.3,3.93,-10.6
40.75,-89.75,2021,1,22,3.31,3.3,0.76,199.87,56.67,57.19,6.5,0.05,0.3,4.05,-10.64
40.75,-89.25,2021,1,22,3.31,3.3,0.76,199.87,56.67,57.19,6.5,0.05,0.3,4.16,-10.58
40.75,-88.75,2021,1,22,3.32,3.29,0.76,196.7,56.39,56.66,6.38,0.05,0.3,4.33,-10.37
40.75,-88.25,2021,1,22,3.32,3.29,0.76,196.7,56.39,56.66,6.38,0.05,0.3,4.41,-10.0
40.75,-87.75,2021,1,22,3.33,3.3,0.76,199.4,56.52,56.73,6.39,0.05,0.3,4.47,-9.65
41.25,-90.25,2021,1,22,3.26,3.22,0.77,198.8,55.7,55.7,6.48,0.05,0.29,3.58,-12.4
41.25,-89.75,2021,1,22,3.26,3.23,0.77,194.61,55.48,55.69,6.47,0.05,0.29,3.81,-12.3
41.25,-89.25,2021,1,22,3.26,3.23,0.77,194.61,55.48,55.69,6.47,0.05,0.29,3.98,-12.06
41.25,-88.75,2021,1,22,3.21,3.21,0.76,191.6,54.34,55.05,6.3,0.05,0.28,4.12,-11.62
41.25,-88.25,2021,1,22,3.21,3.21,0.76,191.6,54.34,55.05,6.3,0.05,0.28,4.23,-11.17
41.25,-87.75,2021,1,22,3.05,3.18,0.73,195.83,51.45,54.22,5.88,0.05,0.27,4.54,-10.46
41.75,-90.25,2021,1,22,3.26,3.22,0.77,198.8,55.7,55.7,6.48,0.05,0.29,3.2,-14.1
41.75,-89.75,2021,1,22,3.26,3.23,0.77,194.61,55.48,55.69,6.47,0.05,0.29,3.46,-14.04
41.75,-89.25,2021,1,22,3.26,3.23,0.77,194.61,55.48,55.69,6.47,0.05,0.29,3.75,-13.69
41.75,-88.75,2021,1,22,3.21,3.21,0.76,191.6,54.34,55.05,6.3,0.05,0.28,3.96,-13.02
41.75,-88.25,2021,1,22,3.21,3.21,0.76,191.6,54.34,55.05,6.3,0.05,0.28,4.19,-12.46
41.75,-87.75,2021,1,22,3.05,3.18,0.73,195.83,51.45,54.22,5.88,0.05,0.27,5.22,-10.25
42.25,-90.25,2021,1,22,3.15,3.11,0.77,179.67,53.3,53.42,6.27,0.05,0.26,3.21,-15.15
42.25,-89.75,2021,1,22,3.16,3.12,0.78,182.09,53.3,53.23,6.16,0.05,0.25,3.37,-15.24
42.25,-89.25,2021,1,22,3.16,3.12,0.78,182.09,53.3,53.23,6.16,0.05,0.25,3.58,-15.01
42.25,-88.75,2021,1,22,3.1,3.12,0.77,183.38,52.06,53.04,6.07,0.05,0.26,3.79,-14.54
42.25,-88.25,2021,1,22,3.1,3.12,0.77,183.38,52.06,53.04,6.07,0.05,0.26,4.34,-13.71
42.25,-87.75,2021,1,22,2.03,3.06,0.5,226.11,34.43,51.64,4.3,0.04,0.19,6.16,-9.68
37.75,-90.25,2021,1,23,3.03,3.57,0.61,250.1,53.84,63.64,6.55,0.08,0.41,1.32,-4.4
37.75,-89.75,2021,1,23,3.36,3.57,0.68,248.7,59.38,63.38,7.05,0.09,0.42,2.09,-4.31
37.75,-89.25,2021,1,23,3.36,3.57,0.68,248.7,59.38,63.38,7.05,0.09,0.42,2.5,-4.28
37.75,-88.75,2021,1,23,3.52,3.59,0.71,242.96,62.0,63.69,7.27,0.09,0.43,2.76,-4.34
37.75,-88.25,2021,1,23,3.52,3.59,0.71,242.96,62.0,63.69,7.27,0.09,0.43,2.99,-4.36
37.75,-87.75,2021,1,23,3.64,3.6,0.73,238.85,63.51,63.5,7.31,0.08,0.42,2.85,-4.35
38.25,-90.25,2021,1,23,3.09,3.39,0.65,248.6,54.62,60.2,6.54,0.07,0.37,1.91,-4.66
38.25,-89.75,2021,1,23,3.37,3.4,0.7,240.41,58.96,60.2,6.87,0.07,0.38,2.69,-4.68
38.25,-89.25,2021,1,23,3.37,3.4,0.7,240.41,58.96,60.2,6.87,0.07,0.38,3.16,-4.76
38.25,-88.75,2021,1,23,3.46,3.46,0.73,237.59,60.61,61.17,7.05,0.07,0.38,3.27,-4.89
38.25,-88.25,2021,1,23,3.46,3.46,0.73,237.59,60.61,61.17,7.05,0.07,0.38,3.15,-4.9
38.25,-87.75,2021,1,23,3.53,3.49,0.74,229.77,61.4,61.34,7.14,0.07,0.38,3.03,-4.86
38.75,-90.25,2021,1,23,3.09,3.39,0.65,248.6,54.62,60.2,6.54,0.07,0.37,2.82,-5.16
38.75,-89.75,2021,1,23,3.37,3.4,0.7,240.41,58.96,60.2,6.87,0.07,0.38,3.19,-5.29
38.75,-89.25,2021,1,23,3.37,3.4,0.7,240.41,58.96,60.2,6.87,0.07,0.38,3.33,-5.42
38.75,-88.75,2021,1,23,3.46,3.46,0.73,237.59,60.61,61.17,7.05,0.07,0.38,3.29,-5.5
38.75,-88.25,2021,1,23,3.46,3.46,0.73,237.59,60.61,61.17,7.05,0.07,0.38,3.15,-5.46
38.75,-87.75,2021,1,23,3.53,3.49,0.74,229.77,61.4,61.34,7.14,0.07,0.38,2.98,-5.43
39.25,-90.25,2021,1,23,3.2,3.28,0.7,239.81,56.3,58.25,6.7,0.07,0.35,3.32,-6.05
39.25,-89.75,2021,1,23,3.26,3.28,0.71,233.27,56.98,57.88,6.66,0.06,0.34,3.3,-6.25
39.25,-89.25,2021,1,23,3.26,3.28,0.71,233.27,56.98,57.88,6.66,0.06,0.34,3.18,-6.4
39.25,-88.75,2021,1,23,3.27,3.34,0.71,230.65,57.04,58.74,6.68,0.06,0.34,3.09,-6.47
39.25,-88.25,2021,1,23,3.27,3.34,0.71,230.65,57.04,58.74,6.68,0.06,0.34,2.95,-6.47
39.25,-87.75,2021,1,23,3.36,3.36,0.73,223.19,57.99,58.69,6.69,0.06,0.34,2.77,-6.44
39.75,-90.25,2021,1,23,3.2,3.28,0.7,239.81,56.3,58.25,6.7,0.07,0.35,3.22,-7.07
39.75,-89.75,2021,1,23,3.26,3.28,0.71,233.27,56.98,57.88,6.66,0.06,0.34,3.08,-7.28
39.75,-89.25,2021,1,23,3.26,3.28,0.71,233.27,56.98,57.88,6.66,0.06,0.34,2.96,-7.43
39.75,-88.75,2021,1,23,3.27,3.34,0.71,230.65,57.04,58.74,6.68,0.06,0.34,2.86,-7.5
39.75,-88.25,2021,1,23,3.27,3.34,0.71,230.65,57.04,58.74,6.68,0.06,0.34,2.65,-7.55
39.75,-87.75,2021,1,23,3.36,3.36,0.73,223.19,57.99,58.69,6.69,0.06,0.34,2.47,-7.5
40.25,-90.25,2021,1,23,2.78,3.14,0.62,237.25,48.76,55.34,5.84,0.05,0.29,2.95,-7.9
40.25,-89.75,2021,1,23,2.89,3.16,0.65,231.57,50.32,55.42,5.99,0.05,0.3,2.83,-8.04
40.25,-89.25,2021,1,23,2.89,3.16,0.65,231.57,50.32,55.42,5.99,0.05,0.3,2.75,-8.16
40.25,-88.75,2021,1,23,2.96,3.21,0.66,226.12,51.41,56.19,6.04,0.05,0.29,2.68,-8.2
40.25,-88.25,2021,1,23,2.96,3.21,0.66,226.12,51.41,56.19,6.04,0.05,0.29,2.48,-8.15
40.25,-87.75,2021,1,23,2.97,3.23,0.67,222.52,51.1,56.12,5.98,0.05,0.27,2.29,-8.01
40.75,-90.25,2021,1,23,2.78,3.14,0.62,237.25,48.76,55.34,5.84,0.05,0.29,2.68,-8.83
40.75,-89.75,2021,1,23,2.89,3.16,0.65,231.57,50.32,55.42,5.99,0.05,0.3,2.52,-8.96
40.75,-89.25,2021,1,23,2.89,3.16,0.65,231.57,50.32,55.42,5.99,0.05,0.3,2.41,-9.07
40.75,-88.75,2021,1,23,2.96,3.21,0.66,226.12,51.41,56.19,6.04,0.05,0.29,2.33,-9.01
40.75,-88.25,2021,1,23,2.96,3.21,0.66,226.12,51.41,56.19,6.04,0.05,0.29,2.21,-8.78
40.75,-87.75,2021,1,23,2.97,3.23,0.67,222.52,51.1,56.12,5.98,0.05,0.27,2.04,-8.54
41.25,-90.25,2021,1,23,2.56,3.07,0.6,233.17,45.2,54.47,5.56,0.05,0.26,2.45,-10.0
41.25,-89.75,2021,1,23,2.91,3.09,0.68,218.7,50.63,54.3,6.1,0.05,0.27,2.26,-10.08
41.25,-89.25,2021,1,23,2.91,3.09,0.68,218.7,50.63,54.3,6.1,0.05,0.27,2.1,-10.1
41.25,-88.75,2021,1,23,2.97,3.11,0.7,215.15,51.3,54.35,6.05,0.05,0.27,1.99,-9.9
41.25,-88.25,2021,1,23,2.97,3.11,0.7,215.15,51.3,54.35,6.05,0.05,0.27,1.92,-9.61
41.25,-87.75,2021,1,23,2.8,3.09,0.66,219.15,47.84,53.34,5.57,0.05,0.23,1.92,-8.97
41.75,-90.25,2021,1,23,2.56,3.07,0.6,233.17,45.2,54.47,5.56,0.05,0.26,2.23,-11.11
41.75,-89.75,2021,1,23,2.91,3.09,0.68,218.7,50.63,54.3,6.1,0.05,0.27,2.08,-11.04
41.75,-89.25,2021,1,23,2.91,3.09,0.68,218.7,50.63,54.3,6.1,0.05,0.27,1.96,-10.91
41.75,-88.75,2021,1,23,2.97,3.11,0.7,215.15,51.3,54.35,6.05,0.05,0.27,1.87,-10.65
41.75,-88.25,2021,1,23,2.97,3.11,0.7,215.15,51.3,54.35,6.05,0.05,0.27,1.87,-10.33
41.75,-87.75,2021,1,23,2.8,3.09,0.66,219.15,47.84,53.34,5.57,0.05,0.23,2.37,-8.52
42.25,-90.25,2021,1,23,2.62,3.01,0.64,215.87,46.52,53.5,5.83,0.05,0.25,2.17,-11.96
42.25,-89.75,2021,1,23,2.8,3.03,0.68,212.83,48.72,53.02,5.87,0.05,0.24,1.99,-11.85
42.25,-89.25,2021,1,23,2.8,3.03,0.68,212.83,48.72,53.02,5.87,0.05,0.24,1.9,-11.63
42.25,-88.75,2021,1,23,2.94,3.04,0.72,210.48,50.61,53.02,5.96,0.05,0.24,1.84,-11.42
42.25,-88.25,2021,1,23,2.94,3.04,0.72,210.48,50.61,53.02,5.96,0.05,0.24,2.0,-10.94
42.25,-87.75,2021,1,23,2.79,2.99,0.68,219.45,47.48,51.35,5.45,0.04,0.21,2.99,-7.87
37.75,-90.25,2021,1,24,1.08,3.27,0.22,313.39,21.05,59.95,3.05,0.05,0.22,0.72,1.54
37.75,-89.75,2021,1,24,1.15,3.25,0.23,313.03,22.22,59.71,3.17,0.05,0.22,1.13,1.55
37.75,-89.25,2021,1,24,1.15,3.25,0.23,313.03,22.22,59.71,3.17,0.05,0.22,1.38,1.48
37.75,-88.75,2021,1,24,1.11,3.03,0.23,311.76,21.58,54.63,3.05,0.04,0.21,1.59,1.36
37.75,-88.25,2021,1,24,1.11,3.03,0.23,311.76,21.58,54.63,3.05,0.04,0.21,1.79,1.19
37.75,-87.75,2021,1,24,1.0,3.03,0.2,307.69,19.2,54.44,2.69,0.04,0.18,1.84,1.01
38.25,-90.25,2021,1,24,1.08,2.93,0.23,305.16,21.14,52.23,3.02,0.04,0.2,1.02,0.92
38.25,-89.75,2021,1,24,1.32,2.93,0.27,303.24,25.22,52.34,3.45,0.05,0.22,1.49,0.86
38.25,-89.25,2021,1,24,1.32,2.93,0.27,303.24,25.22,52.34,3.45,0.05,0.22,1.81,0.77
38.25,-88.75,2021,1,24,1.4,3.08,0.29,303.66,27.0,55.93,3.76,0.05,0.24,1.95,0.6
38.25,-88.25,2021,1,24,1.4,3.08,0.29,303.66,27.0,55.93,3.76,0.05,0.24,1.98,0.44
38.25,-87.75,2021,1,24,1.15,3.09,0.24,306.34,22.59,56.05,3.2,0.04,0.21,2.09,0.29
38.75,-90.25,2021,1,24,1.08,2.93,0.23,305.16,21.14,52.23,3.02,0.04,0.2,1.47,0.44
38.75,-89.75,2021,1,24,1.32,2.93,0.27,303.24,25.22,52.34,3.45,0.05,0.22,1.79,0.29
38.75,-89.25,2021,1,24,1.32,2.93,0.27,303.24,25.22,52.34,3.45,0.05,0.22,1.96,0.12
38.75,-88.75,2021,1,24,1.4,3.08,0.29,303.66,27.0,55.93,3.76,0.05,0.24,1.95,-0.13
38.75,-88.25,2021,1,24,1.4,3.08,0.29,303.66,27.0,55.93,3.76,0.05,0.24,1.98,-0.28
38.75,-87.75,2021,1,24,1.15,3.09,0.24,306.34,22.59,56.05,3.2,0.04,0.21,2.08,-0.39
39.25,-90.25,2021,1,24,1.32,2.83,0.28,301.33,25.41,49.93,3.54,0.04,0.2,1.85,0.03
39.25,-89.75,2021,1,24,1.42,2.84,0.3,300.95,26.99,50.16,3.69,0.05,0.22,1.98,-0.2
39.25,-89.25,2021,1,24,1.42,2.84,0.3,300.95,26.99,50.16,3.69,0.05,0.22,2.01,-0.46
39.25,-88.75,2021,1,24,1.41,2.97,0.3,300.06,26.84,53.27,3.71,0.05,0.22,1.96,-0.77
39.25,-88.25,2021,1,24,1.41,2.97,0.3,300.06,26.84,53.27,3.71,0.05,0.22,1.98,-0.96
39.25,-87.75,2021,1,24,0.97,2.98,0.21,300.1,18.7,53.27,2.64,0.03,0.16,2.04,-1.15
39.75,-90.25,2021,1,24,1.32,2.83,0.28,301.33,25.41,49.93,3.54,0.04,0.2,2.02,-0.49
39.75,-89.75,2021,1,24,1.42,2.84,0.3,300.95,26.99,50.16,3.69,0.05,0.22,2.09,-0.71
39.75,-89.25,2021,1,24,1.42,2.84,0.3,300.95,26.99,50.16,3.69,0.05,0.22,2.12,-0.99
39.75,-88.75,2021,1,24,1.41,2.97,0.3,300.06,26.84,53.27,3.71,0.05,0.22,2.11,-1.31
39.75,-88.25,2021,1,24,1.41,2.97,0.3,300.06,26.84,53.27,3.71,0.05,0.22,2.08,-1.57
39.75,-87.75,2021,1,24,0.97,2.98,0.21,300.1,18.7,53.27,2.64,0.03,0.16,2.12,-1.81
40.25,-90.25,2021,1,24,0.95,2.64,0.21,296.89,17.88,45.84,2.44,0.02,0.13,2.17,-1.08
40.25,-89.75,2021,1,24,1.09,2.64,0.24,295.92,20.46,45.89,2.8,0.03,0.15,2.2,-1.27
40.25,-89.25,2021,1,24,1.09,2.64,0.24,295.92,20.46,45.89,2.8,0.03,0.15,2.24,-1.56
40.25,-88.75,2021,1,24,1.17,2.68,0.26,286.54,21.7,46.61,2.96,0.03,0.16,2.25,-1.89
40.25,-88.25,2021,1,24,1.17,2.68,0.26,286.54,21.7,46.61,2.96,0.03,0.16,2.25,-2.12
40.25,-87.75,2021,1,24,0.88,2.69,0.2,289.84,16.49,46.8,2.26,0.02,0.12,2.29,-2.32
40.75,-90.25,2021,1,24,0.95,2.64,0.21,296.89,17.88,45.84,2.44,0.02,0.13,2.37,-1.83
40.75,-89.75,2021,1,24,1.09,2.64,0.24,295.92,20.46,45.89,2.8,0.03,0.15,2.36,-1.98
40.75,-89.25,2021,1,24,1.09,2.64,0.24,295.92,20.46,45.89,2.8,0.03,0.15,2.32,-2.21
40.75,-88.75,2021,1,24,1.17,2.68,0.26,286.54,21.7,46.61,2.96,0.03,0.16,2.29,-2.45
40.75,-88.25,2021,1,24,1.17,2.68,0.26,286.54,21.7,46.61,2.96,0.03,0.16,2.32,-2.62
40.75,-87.75,2021,1,24,0.88,2.69,0.2,289.84,16.49,46.8,2.26,0.02,0.12,2.35,-2.79
41.25,-90.25,2021,1,24,1.84,2.65,0.42,275.02,31.45,45.98,3.69,0.03,0.18,2.43,-2.84
41.25,-89.75,2021,1,24,1.83,2.64,0.42,277.11,31.73,45.93,3.91,0.04,0.2,2.43,-2.9
41.25,-89.25,2021,1,24,1.83,2.64,0.42,277.11,31.73,45.93,3.91,0.04,0.2,2.41,-2.99
41.25,-88.75,2021,1,24,1.41,2.6,0.33,279.23,25.22,45.09,3.26,0.03,0.16,2.38,-3.06
41.25,-88.25,2021,1,24,1.41,2.6,0.33,279.23,25.22,45.09,3.26,0.03,0.16,2.39,-3.1
41.25,-87.75,2021,1,24,1.2,2.57,0.28,289.46,21.91,44.43,2.92,0.03,0.14,2.47,-3.09
41.75,-90.25,2021,1,24,1.84,2.65,0.42,275.02,31.45,45.98,3.69,0.03,0.18,2.38,-4.04
41.75,-89.75,2021,1,24,1.83,2.64,0.42,277.11,31.73,45.93,3.91,0.04,0.2,2.47,-3.99
41.75,-89.25,2021,1,24,1.83,2.64,0.42,277.11,31.73,45.93,3.91,0.04,0.2,2.56,-3.96
41.75,-88.75,2021,1,24,1.41,2.6,0.33,279.23,25.22,45.09,3.26,0.03,0.16,2.59,-3.88
41.75,-88.25,2021,1,24,1.41,2.6,0.33,279.23,25.22,45.09,3.26,0.03,0.16,2.62,-3.65
41.75,-87.75,2021,1,24,1.2,2.57,0.28,289.46,21.91,44.43,2.92,0.03,0.14,3.11,-2.93
42.25,-90.25,2021,1,24,1.73,2.81,0.41,257.19,30.12,49.65,3.82,0.03,0.18,2.42,-5.23
42.25,-89.75,2021,1,24,1.48,2.79,0.36,268.91,25.21,49.29,3.11,0.03,0.15,2.53,-5.04
42.25,-89.25,2021,1,24,1.48,2.79,0.36,268.91,25.21,49.29,3.11,0.03,0.15,2.66,-4.88
42.25,-88.75,2021,1,24,1.38,2.78,0.33,275.77,24.1,49.17,3.06,0.03,0.14,2.73,-4.76
42.25,-88.25,2021,1,24,1.38,2.78,0.33,275.77,24.1,49.17,3.06,0.03,0.14,2.9,-4.18
42.25,-87.75,2021,1,24,0.86,2.7,0.21,287.03,15.72,47.35,2.23,0.02,0.1,3.97,-2.58
37.75,-90.25,2021,1,25,0.69,3.03,0.14,319.06,13.58,56.2,1.94,0.03,0.13,1.6,2.21
37.75,-89.75,2021,1,25,0.67,3.01,0.13,322.42,13.09,56.25,1.86,0.02,0.12,2.55,2.34
37.75,-89.25,2021,1,25,0.67,3.01,0.13,322.42,13.09,56.25,1.86,0.02,0.12,2.98,2.61
37.75,-88.75,2021,1,25,0.51,2.92,0.1,327.09,10.03,54.16,1.44,0.02,0.09,3.23,2.8
37.75,-88.25,2021,1,25,0.51,2.92,0.1,327.09,10.03,54.16,1.44,0.02,0.09,3.49,3.22
37.75,-87.75,2021,1,25,0.49,2.92,0.09,332.31,9.63,54.27,1.39,0.02,0.08,3.29,3.66
